author,content
ladygaga,@tobeymonster @tattooedreams don't read into everything so much.
ladygaga,@whowantscoffee2 NO
ladygaga,.@FLOTUS watching you speak on @CNN in New Hampshire in tears. You are a true role model and leader.
ladygaga,https://t.co/OoUcsSl0yB
ladygaga,@BrunoVini1 u are so sweet thank u! I think I'll do the same and go out to buy a physical and then take a stroll!
ladygaga,.@SenatorFischer you are a female senator supporting misogyny. Putting our daughters in danger. Has your young courage faded?
ladygaga,@MarisolMonster haha sure I just mean I love starting my day w it :)
ladygaga,@MztrGaga really good first thing in the morning too! Teeth brushing jam 🤗
ladygaga,"@KingLadyGaga crying AND dancing, and thrashing, and...""AYO!AYO! We're smokin'em all!"""
ladygaga,@targagaryen 👀
ladygaga,@tobeymonster doesn't have to replace can just join. They are sisters 😇🎸
ladygaga,@videostark don't listen to the internet. Listen to the music 😇
ladygaga,@brendiz not cringeworthy just a beautiful music lover 😇
ladygaga,@WickedHoe @RyanPruneau TAP DOWN THOSE BOOTS WHILE I BEAT AROUND 👋LETS FUNK DOWNTOWN
ladygaga,@gagaxchele I am
ladygaga,@RyanPruneau ✋Dancin' in Circles...FEELS GOOD TO BE LONELY!
ladygaga,"Listen to ""Million Reasons"" and ""try to make the worst seem better."" 🇺🇸💖 https://t.co/oRKMOg41ky"
ladygaga,You can download the album and share earbuds on the ride 😊 you'll love listening to it together 👯 https://t.co/MpJUwh0QQh
ladygaga,@marshawnevans @CNN @donlemon killing it! Go girl!
ladygaga,Silver Lining of #P🤑ssyGate: Maybe the world will recognize the normalization of male sexual violence. #HeyGirl it ain't easy.
ladygaga,@NinaNinchGreen I know :)
ladygaga,Registration Deadline to #Vote today. Click below to register! https://t.co/lmZXxvh0jK
ladygaga,Will the real #TrumpShady please stand up? https://t.co/0XFzqD5jcQ
ladygaga,"Brutalizing Bill &amp; Chelsea, are these the qualities of a president? ""I know! Let's go after her FAMILY!"" Not even high school level politics"
ladygaga,.@GovMikeHuckabee Did u just argue that it's ok for the President of the United States to be Vulgar&amp;Crude? Whitehouse is better than that.🇺🇸
ladygaga,"Someone once told me: The press IS politics. Press influences the election. Dear Press: you can give power, you can also take it away. #Vote"
ladygaga,So many Republicans no longer supporting Tr🤑mp. I may not be conservative but I'm Christian. Thank u for standing by what's morally right.
ladygaga,I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/WU0xmfEzPR
ladygaga,"Did he just say? ""How stupid is our country?""-Trump VERY IMPORTANT TO VOTE #presidentialdebate #Vote #Vote4America"
ladygaga,@Robert4533 go with your friends! Wear a flag! Talk about the future!
ladygaga,Is everyone seeing how important it is to #vote? #presidentialdebate I'm as equally suspended in absurdity. Why is he hovering around her?
ladygaga,"Calling all Monsters! Watch the debate in 30 min, I am!  If you don't know who to vote for... #Vote4America… https://t.co/0Pjb4QHody"
ladygaga,"@ladygaga yes, we need to protect children from people who use their power to prey sexually on women"
ladygaga,@AnthonyOlivass do it
ladygaga,God Bless Haiti and everyone affected by this hurricane. The world is praying for you and the Carolinas. We must care for Mother Nature. 🌱
ladygaga,The silver lining in this election chaos is women can come together &amp; stand strong against people who use #PowerForPussy. For our CHILDREN🇺🇸
ladygaga,I have 64 millions reasons to stay!  #64MillionMonsters wow lucky girl you all make me so happy everyday. I hope to… https://t.co/LUA25kBAJE
ladygaga,I have the best fans ever! ❤️❤️❤️ https://t.co/Q0h96z0VUu
ladygaga,@fauxbeatpoet not a #PerfectIllusion
ladygaga,@fauxbeatpoet this is real life
ladygaga,"@dawgerouswoman literally cry every time I hear it, except when I sing it. Then I just let my soul cry."
ladygaga,If you haven't yet download my song #MillionReasons HERE ---&gt;https://t.co/vmCs264Zjw #JOANNE #NewMusic
ladygaga,"@nympelle dilated falling free, in a modern ecstasy!"
ladygaga,@FameMonsterNYC I love them all but. I'll have a different favorite every time someone asks me. Right now #JohnWayne
ladygaga,@420GagaFreak I'm sorry angel.
ladygaga,"For those in need log into https://t.co/SgXW4JIwRl Learn how to treat ure cancer from other fighters, survivors, or… https://t.co/TDY6ykY9P2"
ladygaga,It's my best friend Sonja's bday I'm at her party. She has stage 4 breast cancer that has spread to many parts of h… https://t.co/kMKsyYuEMZ
ladygaga,Had a lil fun with @JKCorden today! 🚘🎤 coming soon! #JOANNE #CARPOOLKARAOKE #MILLIONREASONS #PERFECTILLUSION https://t.co/QBJh783QyB
ladygaga,Bringing the #JoanneVibes to @candiceonair today at 12pm PT on @RadioDisney! Listen on https://t.co/KIOQcwZRr7 👯
ladygaga,I'm so happy you all love #MillionReasons. We made you a special single cover for those super fans and monsters… https://t.co/Vghc4KeLv1
ladygaga,@CMT thank you so much for writing an article about our show last night in NASHVILLE and for embracing our #JoanneVibes
ladygaga,@grigioboys omg GRIGIO BOYS mark always says that 😂 #joannevibes
ladygaga,@gagasource411 pop music outlaw
ladygaga,@Eleanor_lotte yes exactly
ladygaga,@thatdamngreekk e min...d...🎸🙏🏼
ladygaga,@Monster4Gaga24 SUCH A BOP MY THEME SONG. So many #JoanneVibes w ur girls
ladygaga,@SmokingGagaDrug that's what I try to listen for when bow down to pray..
ladygaga,"@IamHerMonster call me, Joanne xoxo, Joanne"
ladygaga,Download #MillionReasons and/or pre-order the album #JOANNE here for @iTunes users https://t.co/vmCs25NorY
ladygaga,@holyh00ker I'm definitely gonna peak at 75
ladygaga,@BadMonster96 who says that's not on #JOANNE
ladygaga,@The1FameMonster such an old school super fan thing to say!!!
ladygaga,@bedazzledqueeen I did #JoanneVibes
ladygaga,GOOD MORNING MONSTERS/New Fans! I will never forget the joy of seeing your eyes UP CLOSE playing new music for the… https://t.co/TkPAO0Vz6R
ladygaga,Pre-Order my new album JOANNE here at @iTunes https://t.co/Yz9jeaMm5n
ladygaga,@BrenoIsHere thinking about u
ladygaga,@__Keir__ every party has some tears
ladygaga,@AlexDiamandis 🙏
ladygaga,@LesseJongerbeam thank u angel 🙏
ladygaga,OMG 😭 THANKU SO MUCH TO EVERYONE WHO JUST WATCHED THE LIVE STREAM OF MY PERFORMANCE IVE BEEN WAITING SO LONG I ❤️U more than you could know!
ladygaga,@httpowxn OMG THANK YOU 🙏🙏🙏😭😭😭
ladygaga,"It's showtime! Watch LIVE the 1st stop of my #DiveBarTour NOW, singing new songs from #JOANNE! 🍻 @BudLight https://t.co/7cXQIjL5FV"
ladygaga,"@XoxoARTPOP come to mama, tell me who hurt ya"
ladygaga,@IadygagaworId Well I won't retire from loving u so it's a deal 😊
ladygaga,@apenasdagaga I ❤️ u 😊
ladygaga,@CMCdynamite underwood!! Haha
ladygaga,"@itsbllaken I'll never leave your side either. Love, xoxo Joanne"
ladygaga,@migjpg @budlight thank u I shed a lot of tears writing this one!
ladygaga,@GagaObsession24 wanna cry every time I sing that
ladygaga,Sing along to #MillionReasons in less than 2 hrs on @budlight Facebook Live then download it after and pre-order th… https://t.co/6ljgwK2XCq
ladygaga,@calderonesgirl sequins and all! 👯my brand of dive bar Is #monsterstyle
ladygaga,@HausOfDylann I'm so glad you guys like it! I want u to enjoy every moment of this campaign
ladygaga,"""Baby, I just need one good one to stay.""- Million Reasons out TONIGHT EVERYWHERE https://t.co/JbJpMHhvPd"
ladygaga,Thank u @Twitter for my #JOANNE emoji! Available at midnight ET tonight! Have fun finding the hashtags you can use… https://t.co/medVPgAkIw
ladygaga,@kyliejamees tell your aunt I LOVE THEM!!! I said they were so cute I needed an ambulance!love to you girls. Maybe I'll see her at 5spot!?!
ladygaga,Pre-order my new album #JOANNE with exclusive merch + count down to tonight's #DiveBarTour show! CODE: LADYGAGA5 https://t.co/3YwNeceCt4
ladygaga,"@artpop_stew I hope every song you love more than the last. Love, JOANNE xoxo"
ladygaga,Surprise!!!! LIVE SUNG PREVIEW of my new song #MillionReasons from a dive bar in Brooklyn.  Full song comes out TON… https://t.co/skcGiKZpC5
ladygaga,"@fu just do what I would do. F💖CK IT. Live your life, no shame. Love, Joanne xoxo"
ladygaga,@LabOfHookers I love this!!
ladygaga,Hanging with my buddy @jojowright on @1027kiisfm tonight talking #PerfectIllusion + #JOANNE! Listen here at 9pm PT https://t.co/EekydrJkSP
ladygaga,"My Dive Bar Tour with @budlight starts tomorrow! First stop NASHVILLE, where I will premiere my new song ""Million R… https://t.co/t7Aex0RlTi"
ladygaga,@MuhammadSlays u see my necklace! That's the one you gave me it's so special to me :)
ladygaga,Thank you SO MUCH for trending #JustAnotherDay From my new album. I LOVE YOU GUYS CAN'T WAIT TILL OCT.21 to drop… https://t.co/sxVrMLkJiJ
ladygaga,Can't wait to sing new songs from my album #JOANNE for you on my  #DiveBarTour with @budlight! First show Oct 5! https://t.co/la2dwIC8yb
ladygaga,@Urkeyagha I tried ❤️🏈😍
ladygaga,Thank u so much Grandma Gaga wow this is the cutest 💖love u sweet thang! https://t.co/JkwnLm6E8q
ladygaga,@iamnoXii thank u!!! I could never do it without my fans and music lovers I'm so grateful everyday!
ladygaga,@burningcoIors do u have any Angels? Talk to them
ladygaga,@lucanapp98 I hope so. 😘
ladygaga,@SurvivorHealer something bigger than you
ladygaga,"@SurvivorHealer I wanted the album to always be a reminder to you in your life, since I get a small space 😍 there, to believe in something"
ladygaga,@JoshuaXXGaga that will be really fun my mom and I do that and it's the most fun
ladygaga,@JoshuaXXGaga u guys will have a for real blast
ladygaga,@EnigmaPopstar2 family things :) ❤️ JOANNE is a family thing :) I have thought about this
ladygaga,@hausofrobert true
ladygaga,@huertaaa14 so happy to be a part of that fabulous list!  😊
ladygaga,@GAGAYZINHO it keeps me going cuz I know I have a family of music and acceptance
ladygaga,HOUSTON HERE WE COME! https://t.co/JstWY9zhnJ https://t.co/S7Un9JDq28
ladygaga,It's not an illusion. The rumors are true. This year the SUPER BOWL goes GAGA! @nfl @FOXTV @pepsi #PERFECTILLUSION… https://t.co/nLBwhUajvq
ladygaga,"Praying for everyone in Hoboken, NJ whose family members or friends were in the train crash. We're so sorry, sending love, be strong. ❤️"
ladygaga,@jvermisch 💥💥🤗🎸🙌
ladygaga,@h0lygagaswift patience 😘
ladygaga,It's so sweet that you quoted me and one of my songs! @GraceVanderWaal you're a talented little angel! 🎸😇
ladygaga,Ok and JUST ONE MORE FOR A REAL LAUGH https://t.co/q0bCVHklPO
ladygaga,So cool I love my fans u rock! @TeraBrite #PerfectIllusion #covers https://t.co/QeUSZAH6f0
ladygaga,When its Wed but u want it to be Fri. NOT a #PerfectIllusion 😆☄#JoanneVibes https://t.co/E24CaALnL2
ladygaga,@BrettDBurger @FiaOnFire it WAS a perfect illusion!!!
ladygaga,@CantReadMyJudas where is she I need to know her
ladygaga,@PhilTBH that's exactly what I wanted to do. I felt deeply connected to her as I struggled to get along w my father and understand him.
ladygaga,"#JOANNE How do you live every moment as your last in the name of someone who can't.

Joanne was my father's sister… https://t.co/GjGYw5RTZQ"
ladygaga,@iWorkForGaga #JOANNE walks through many genres in her/my life. Unlived adventures. Pop. Dance. Rock. Soul. Country. Electronic. Folk. Funk.
ladygaga,@AlanThePrince always wanted to bring people closer together  that's the beauty of pop music
ladygaga,Also what I do at work when there are no customers 🎸💥Go lady love those glasses! 🤓 https://t.co/TMP89fLkhm
ladygaga,Was just listening to international radio online! Heard #PerfectIllusion live from Germany and Austria!! ❤️What a rush thank u!🇩🇪 🇦🇹😍🎸💥
ladygaga,#PrayForSyria watch this and think like a child. When love and the answer is so simple. https://t.co/rEK2O5rCUB
ladygaga,@haley_davies thank u girl! 😎
ladygaga,KILLER MASHUP of my new single #PerfectIllusion https://t.co/8Yv40r5ooW
ladygaga,My fav is when he falls down and gets right back up to dance! 🤗 https://t.co/0vpVIs4TfA
ladygaga,"LADY GAGA / #JOANNE / OCT 21
DELUXE &amp; STANDARD TRACKLISTS + CD LABEL https://t.co/E4qwmZZCx1"
ladygaga,Official Track Listing for my new album #JOANNE Standard and Deluxe is being posted shortly! #JoanneVibes https://t.co/W4H9qtUEIL
ladygaga,#PERFECTILLUSION #GIFparty https://t.co/2Ypkr8kQWd + Listen: https://t.co/JstWY9zhnJ https://t.co/XBNmJUGL75
ladygaga,@AmyGrimesSuxx I dead at this interpretation
ladygaga,"I love my fans! that's some monster talent, and a killer vibe u built over the music https://t.co/zuDnQG5cjJ"
ladygaga,@SurvivorHealer ditto honey
ladygaga,Work it girl! Let out that rage for a  real love! #PERFECTILLUSION https://t.co/vX2WjsO9p1
ladygaga,@MuhammadSlays @fashunbabe took my breath away meant the world to me
ladygaga,@LabOfHookers so cool ❤️ u monsters 🎸🌪🙌
ladygaga,@andreskc11 I love this! 🤗 keep rockin' that sweat!
ladygaga,@BraveForGaga95 that's exactly right :)
ladygaga,@MonsterFandom it is the classic moments and stories of our lives that remind us who are when we are lost. #JOANNE
ladygaga,"Was out of breath, I imagined singin to you from afar at the top of my lungs of heartbreak. Connected w/ u &amp; free. https://t.co/u4MfZUfsdU"
ladygaga,@Kertrudsworld @gagadaily this 😍
ladygaga,"@iLoveMakourtney thank u so much I was out of breath with every take shooting video, imagining I was singing to u of my heartbreak from afar"
ladygaga,WATCH THE #PERFECTILLUSION MUSIC VIDEO: https://t.co/4j1mJmbZMM
ladygaga,@married2gaga why is this a surprise
ladygaga,My NEW MUSIC VIDEO FOR NEW SINGLE #PerfectIllusion IS OUT IN 2hrs!!!! Off to a ...party!! #LadyGagaNewVideo #Joanne https://t.co/YmjZxhFLVN
ladygaga,"@perfillusion I'm can't wait, the wait for me has felt so long to share this all with you!"
ladygaga,"@AdamBenNesher I don't know yet! Still envisioning that part, but the album is done, and music will inform everything."
ladygaga,TONIGHT is the #PerfectIllusionVideo Premiere after @ScreamQueens 🌪 We're so excited! Use #LadyGagaNewVideo #Joanne https://t.co/XUTHSWD3lq
ladygaga,🌪🌪🌪🎸🎸🌪🌪🌪 https://t.co/ylcgrLhmS7
ladygaga,Best wishes and love to the entire Ryan Murphy family @AHSFX @ACSFX beyond talented group of actors and team! #Emmys GO GET EM'!! ❤️❤️
ladygaga,In NY safe &amp;sound saying big prayers for my friends in Chelsea. Everyone be safe.  We New Yorkers always stick together. #ChelseaExplosion
ladygaga,I'm co-hosting @ihrCountdown this weekend with @OnAirRomeo on @iheartradio! Listen here: https://t.co/V4bMxP9jIn #PERFECTILLUSION
ladygaga,"The #PERFECTILLUSION music video premieres Tues, Sept 20 during the premiere of @ScreamQueens on @FOXTV at 9pm ET! https://t.co/R1XAhLKcfb"
ladygaga,"LADY GAGA / JOANNE
NEW ALBUM
OCT 21 https://t.co/YzKQbtVEZO"
ladygaga,"Find out the Title/Name of my new album, release date &amp; recording fun w @zanelowe on @Beats1 https://t.co/yG6KIznYwh https://t.co/KOKAvy1aiE"
ladygaga,Love hearing my song on @Beats1😭so cool❤️❤️❤️ #PERFECTILLUSION https://t.co/5jFkvT04f8
ladygaga,Turn on @Beats1 Monsters I'm live in 2 min w my buddy @zanelowe #LG5 #_______
ladygaga,I'll be on @Beats1 w @zanelowe today at 9:20a PT/12:20p ET from studio! Big news to share! https://t.co/LZIYafYlTY https://t.co/11h26tFAUn
ladygaga,Haha this made me smile!! go girl! #PERFECTILLUSION  https://t.co/yM81CeKf61
ladygaga,"Taking over @Instagram's official story on Tues, follow them+me to watch! https://t.co/CqvxuNrycp #PERFECTILLUSION https://t.co/Hy6qYclX96"
ladygaga,Had so much fun with you as always!! 😘 @elvisduran @ElvisDuranShow @Z100NewYork  https://t.co/yJsZ12FsHp
ladygaga,So grateful for the ❤️ so many have for #PERFECTILLUSION We love making music so much. Me and @MarkRonson @bloodpop @tameimpala are so happy
ladygaga,I JUST HEARD PERFECT ILLUSION FOR THE FIRST TIME ON RADIO IN NY!!! 😄😄😄❤️❤️❤️
ladygaga,#PERFECTILLUSION https://t.co/fJ33C3reyw
ladygaga,God Bless all the men and women who died in the attacks or fight to save lives during the Sept. 11 attacks #WeWillNeverForget #NewYorker
ladygaga,"#PERFECTILLUSION on @AppleMusic!
https://t.co/TmISdEfFMy"
ladygaga,My love and thanks to the brilliant gentlemen I made this record with @MarkRonson @tameimpala @bloodpop &amp; Josh Homme https://t.co/AvV0wQmkOw
ladygaga,#PERFECTILLUSION is available NOW on @Spotify  LISTEN: https://t.co/yeQQPtai3t
ladygaga,#PERFECTILLUSION drops in 45 minutes. AVAILABLE EVERYWHERE. https://t.co/xPmkHLs5Vz
ladygaga,Less than 5 hours until #PERFECTILLUSION premieres at radio!
ladygaga,"Sept 9 #PERFECTILLUSION @MarkRonson @tameimpala @bloodpop
https://t.co/EZJbgqsoUH https://t.co/DzKKs6HUj7"
ladygaga,. @MarkRonson Most stylish AND talented thank you very much 🍾 https://t.co/qVJKl0L2LT
ladygaga,"I DON'T NEED EYES TO SEE
I FELT YOU TOUCHIN' ME
HIGH LIKE AMPHETAMINE
MAYBE YOU'RE JUST A DREAM
#PerfectIllusion https://t.co/6dzlTrQlrp"
ladygaga,"LADY GAGA / PERFECT ILLUSION
NEW SINGLE
SEPT 9 https://t.co/Q8YsNUSj7H"
ladygaga,"LADY GAGA / PERFECT ILLUSION
NEW SINGLE
SEPT 9 https://t.co/QU5mAzgii8"
ladygaga,Happy Birthday @MarkRonson love making music with you and so happy I got to jam with you on your b-day! 🎂🍰🍻🍾 https://t.co/63ER0AUM1t
ladygaga,"Drivin' in my Bronco with my #MotherMonster Chain On🤘miss my fans, can't wait for u to hear #PERFECTILLUSION https://t.co/wbQv4kn65f"
ladygaga,"@MsKathyBates anything for you Kathy, us girls gotta stick together!"
ladygaga,🎥 https://t.co/NkWELlLGwd
ladygaga,"Happy Birthday to my amazing mother. You are truly a pillar of Strength and compassion , I love u mom. ❤️ https://t.co/c3gAT4Sknf"
ladygaga,We made a #PERFECTILLUSION @markronson @tameimpala @bloodpop https://t.co/lF8KRJQWRG
ladygaga,Who says you can't work at the beach? 👙💦 https://t.co/l0KhMLWrdh
ladygaga,https://t.co/YX9GhlZUA3
ladygaga,Praying for the people in Italy who are suffering from earthquake. My family will make a donation to help repair these beautiful cities.🇮🇹
ladygaga,"40,000 homes were destroyed.
Donate ❤️ to ""Children's Health Fund"" providing relief to flood victims in #BatonRouge https://t.co/nZ2ZzZkX2B"
ladygaga,Thinking of the children homeless &amp; displaced by bombings in Syria #Aleppo 🙏🏽 the 🌎 raises this issue to the surface https://t.co/OMvrRWYAYc
ladygaga,"LADYGAGA
NEW SINGLE
PERFECT ILLUSION
SEPTEMBER

https://t.co/dXeumTvIFe
#PerfectIllusion
#LG5"
ladygaga,My thoughts and prayers to all of our loved ones in Louisiana suffering through the flood. My family &amp; I are donating to relief efforts.
ladygaga,Im elated to be directed by &amp; starring w/ Bradley in this project. He's a brilliant visionary artist. #AStarIsBorn #AStarIsBornCooperGaga
ladygaga,". @Simone_Biles You brought proud teardrops to many people's eyes including mine. A focused &amp; strong woman, you are a champion. #Olympics 🇺🇸"
ladygaga,Watching Team USA and all the ladies killing it in gymnastics. I'm getting all choked up with tears. These are some tough women. #Olympics
ladygaga,Stole my license plate!!!! 😂 &amp;  robbed me of my decoy vehicle!  https://t.co/ASV7m4KIJa
ladygaga,.@BTWFoundation needs the voices of young people 2 help inspire the 🌎 to be kinder+braver. Help by taking the survey https://t.co/MnV2Y39iU6
ladygaga,Paul O'neal. #BlackLivesMatter How many children must we lose b4 our justice system does something? #Chicago #USA https://t.co/DvvAxMJSeI
ladygaga,"Happy, happy birthday @elvisduran!! 😘🎉🎂"
ladygaga,Have a beautiful day world! 💋🌎 https://t.co/GnwFigCPEc
ladygaga,"Yesterday as a special gift from me &amp; @BillDiBlasio to Tony, The City of New York Declares Aug 3 TONY BENNETT DAY⭐️! https://t.co/JdJ6bflp0F"
ladygaga,A beautiful night w/ beautiful friends. We ❤️ you Tony you're the apple of our eyes. #happy90thtonybennett https://t.co/6vhy5LmbNG
ladygaga,"A best friend for many years is fighting stage4 breast, brain &amp; lung cancer. If u could #PrayForSonja #ThinkOfSonja https://t.co/pTgZxcnqYp"
ladygaga,"@BTWFoundation: Who is @momgerm's Hero of Optimism? Find out: https://t.co/FeeZbdKcdK/s/AlkM #GROWtheGood
https://t.co/0VTI9qnFkQ"
ladygaga,Thank you #DNC and Camden for a beautiful night of love and hope for America. #Vote #CamdenRising #DemsInPhilly 🇺🇸 https://t.co/dSd7pIT6kO
ladygaga,I loved being in Camden. #CamdenRising #ComeTogetherUSA #StrongerTogether #dnc #DemsInPhilly #Beatles #USA  https://t.co/HdyVKrqxFO
ladygaga,We are so much stronger together. #DNC #StrongerTogether #Vote https://t.co/tT3VSkN6zO
ladygaga,"Sitting with my mom and sister, so excited for the future of our country with her. https://t.co/2S2pFVXDYq"
ladygaga,"Old man, young man, young girl, old girl.  I'm a lot like you.🇺🇸 https://t.co/DSiGSPGWrq"
ladygaga,"It's time we ""Come Together"" 🇺🇸  https://t.co/r4QVGb3euE"
ladygaga,"""I wake up everyday in a house that was built by slaves."" -@MichelleObama What an incredible strong leader you are. https://t.co/TQDzGO0k0h"
ladygaga,"Watching @MichelleObama speech over&amp;over. So choked up still, tears of American Pride. The message was so powerful. Thank You #DemsInPhilly"
ladygaga,"If you don’t believe this election is important, if you think you can sit it out: you're wrong. #StrongerTogether https://t.co/mbB37W3CrY"
ladygaga,#StrongerTogether #DemsInPhilly https://t.co/K5kp9kQjg7
ladygaga,"""If you want to go fast, go alone. If you want to go far, go together.""
Cory Booker #StrongerTogether https://t.co/arL5rI97iU"
ladygaga,Watchin the DNC w/ my sister #demsinphilly takin notes. Turn on @CNN @BernieSanders comin' up! 🙏🏽 #StrongerTogether https://t.co/huaNHlsnu9
ladygaga,"I pray for the black community who suffer fear of prejudice, violence &amp; injustice. We need lawfulness, fairness, unity. #BlackLivesMatters"
ladygaga,About Taylor and me https://t.co/DnAuBxDXKh
ladygaga,"Casa Hogar Cabo AC Facebook Group: donate to these gorgeous boys, help build a home so they can be w/ their sisters. https://t.co/ntUPEvk1kE"
ladygaga,@LabOfHookers my transmission was leaking! ¯\_(ツ)_/¯
ladygaga,Ya I got pulled over. Big deal! I just haven't received plates yet for my new pick up! ¯\_(ツ)_/¯
ladygaga,"Me &amp; @Diane_Warren are honored our song ""Til It Happens To You"" is nominated for an Emmy, thank u on behalf of survivors all over the world."
ladygaga,Also congratulations to my team @faspiras (HAPPY BIRTHDAY) and @SarahTanno for their Emmy Nominations for my hair &amp; makeup on @AHSFX.🙏🏽❤️💋💇😊
ladygaga,Massive congratulations to my friends the brilliant @MsKathyBates &amp; @MsSarahPaulson for well deserved Emmy nominations! I'm SO happy 4 u!❤️
ladygaga,"Praying for the the losses of life in this country &amp; around the world , I pray for the victims families who see no justice. We are one."
ladygaga,"I am praying for you France. When u open your eyes and see chaos, we will close our eyes and see harmony. We are with you."
ladygaga,https://t.co/QrKsdztUQQ
ladygaga,Everyone should watch Chief David Brown's interview on @cnn this is just a snippet of some truly profound words. https://t.co/gCtv7salkh
ladygaga,Stick together during this divided time. Be kind&amp;compassionate to one another. Speak positively. Invision a peaceful future. #DallasProtest
ladygaga,This is how we save the world! @cityofkindness @BTWFoundation @DalaiLama  https://t.co/aucqOVhFAp
ladygaga,Resource 4 Cancer Community.  Help &amp; learn from others' stories/medical records/doctors in real time on CANCERBASE: https://t.co/frt8tkpQGq
ladygaga,Proud to join @HRC and my friend Ryan Murphy in honoring the Orlando victims and helping #StoptheHate WATCH NOW: https://t.co/szqgqEahSl
ladygaga,"Watch excerpts here of my conversation with @DalaiLama about Compassion and ""City of Kindness.""#usmc2016  https://t.co/k731irpyNr"
ladygaga,-lady gaga #USCM2016 #orlando on unifying through kindness and recognizing that evil's goal is to divide us. 🇺🇸 https://t.co/8sKI0N476j
ladygaga,Watch FULL Video of my panel w/ @DalaiLama &amp; Phil Anschutz at U.S Conference of Mayors Here: https://t.co/AErAlJD5P5 #USCM #CityOfKindness
ladygaga,"""Kindness is a free currency from a well that will never dry up"" -Lady Gaga on why every city can afford kindness https://t.co/5DxD2BcAZf"
ladygaga,"Thank you for this special day. Science tells us kindness improves health, let's take care of the body of our nation https://t.co/jsvlTy5pTH"
ladygaga,Watch the conversation about kindness live here: https://t.co/1eLIMtjJYb @usmayors #CityofKindness
ladygaga,Preparing to share my message of kindness and compassion. @usmayors #KindYouth https://t.co/Sh2fInvWXc
ladygaga,"""Hope is essential to keep the world going."" - @DalaiLama #WithCompassion #kindyouth @friendsofHHDL"
ladygaga,Such an inspiring conversation. Listen in here: https://t.co/mDlq7wVE5i #withcompassion #KindYouth
ladygaga,Talking with the @DalaiLama live now! Watch on my Facebook page: https://t.co/604bkYnkmw #withcompassion #KindYouth https://t.co/8EgAd0KRn2
ladygaga,Link for livestream coming in the next 10 minutes! https://t.co/cPXdFtqc6Y
ladygaga,Landed in Indianapolis to meet @DalaiLama I'm grateful. Imagine if we all knew that level of kindness was in the distance before we met.
ladygaga,"As I prepare to meet His Holiness, the @DalaiLama I envision tomorrow--Where there is no work more important than the work of love."
ladygaga,"Thank you to London Pride marchers for remembering the victims of Orlando, institutions may divide but we must stay unified as human beings."
ladygaga,".@SpeakerRyan shut off mics &amp; news cameras inside House of Rep, can only watch gun debate through politicians cellphone videos. #guncontrol"
ladygaga,Thank you so much to the women &amp; men on the house floor who are protesting to save American lives ☕️ #NoBillNoBreak https://t.co/sPVM04yirV
ladygaga,"Speaker of the house @SpeakerRyan calls democrats protesting ""publicity stunt?"" Did he forget the 1st amendment while defending the 2nd? 🇺🇸"
ladygaga,#NoBillNoBreak Just days after the biggest shooting in our country we can't bring a bill to vote? This is not democracy. This is not US. 🇺🇸
ladygaga,Raise your voice America! #GunControl is needed to end violence. We need stricter laws to keep guns out of hands of the wrong people!
ladygaga,Turn on @MSNBC #GunControl
ladygaga,I am honored to be sitting down with the @DalaiLama this Sunday to have a conversation about kindness to 300 of our important US mayors. ✌🏾
ladygaga,CONGRATULATIONS CLEVELAND! A real win with a homegrown champion! 🍾💥💥💥🏀🎉#1 https://t.co/htp81DL5by
ladygaga,"I love you daddy. Happy Father's Day.  Can't imagine life without you, you're the ace on the river of a royal flush."
ladygaga,"If you remove the ideas of civilization &amp; look at nature, when we're born we're all entitled to only 1 thing. LIFE. https://t.co/5LWBrFroXA"
ladygaga,"The world is in peril. Today get stronger. A workout, silent time, clear your rage. Then go out and spread that strength all around you. ❤️🌏"
ladygaga,"@chaosangelclubs it was emotional and humbling, the vulnerable strength in everyone's eyes. We need to stick together."
ladygaga,We can always count on one another's pain to remind us what strength is all about. #UnitedAsHumans #UnitedAsFriends https://t.co/udBKNuo4km
ladygaga,"Ignore voices that aim to divide us, this only leads to more violence between people. We must unite as humans, where we are all the same. 🌏"
ladygaga,"@NatsLovegame more important things, we gotta help heal each other and stand up for our brothers and sisters. ❤️next time"
ladygaga,We all need to be man's best friend today. https://t.co/VhAuDbytZZ #UnitedAsHumans #UnitedAsFriends https://t.co/km2mf1Wcoq
ladygaga,"DONATE NOW to victims of the largest shooting in American history.  https://t.co/VhAuDbytZZ #gofundme
#UnitedOrlando #UnitedAsHumans"
ladygaga,DONATE NOW to https://t.co/EGnJyD9Yaa the help the victims and their families. #Orlando
ladygaga,@zayniebefour I honor ur beliefs it's your right! We don't need to hate eachother. Let's communicate about how our leaders can stop violence
ladygaga,"Stand strong w/ ur pride, it belongs to u. Love is opposite of hate. My sincerest mourning 4 LGBTQ's suffering 2day https://t.co/0n3A143GEg"
ladygaga,It's a traumatizing &amp; emotional time for a many people. I dream of the world reflecting on what we can do to change this violence. #Orlando
ladygaga,I pray for all the victims families 🙏🏽  during this shooting epidemic. That their pain be met with compassion and support from the world.
ladygaga,#HILLARY2016 VOTE for the 1st female US president in history. This country could use a little rock n' roll. 🇺🇸🙏🏽🤘🏽 https://t.co/3kYJsvclc0
